Gene	Eto_1	Eto_2	Eto_3	FTY_1	FTY_2	FTY_3
RRAD	208.4182629	207.0893651	219.1397739	75.74216564	111.5536204	71.88431335
INHBA	1851.504039	1896.092413	1794.368031	935.3276734	1178.850421	1153.518591
SUMO3	2259.518628	2396.001687	2473.70133	3171.483006	3131.541271	3067.438434
TMEM131	2093.004566	2125.449452	1996.750057	1521.889096	1579.840462	1533.157621
DDIT4L	13.23290558	5.566918418	15.46868992	184.9517998	70.34912997	79.74666012
FST	4760.537782	4712.953133	4732.130058	2327.750509	2899.389143	2708.016867
SYNE2	36.39049034	38.96842893	23.20303488	224.5843284	140.6982599	134.7830875
CNN2	5373.662407	5075.916213	5491.384922	8633.726161	7091.192301	7577.055904
PVR	2630.039984	2546.308484	2612.919539	1793.151735	1839.127255	1903.811111
DSN1	125.712603	148.0800299	114.7261169	443.0035967	342.7007617	350.4360276
LRP1	46222.53919	43425.30381	43624.28369	25384.19416	29045.14579	28340.39054
POLD3	145.5619614	181.4815404	170.1555891	422.746971	348.7306872	294.2764078
CBX1	1010.111793	1120.063986	1028.66788	2141.917987	1664.259418	1894.825572
WEE1	305.4595705	349.6024766	304.2175684	772.393945	662.2868093	650.3283973
ORC1	2.205484263	5.566918418	9.023402453	188.4746913	100.4987571	68.51473616
ALYREF	656.1315683	646.8759202	681.911414	1437.339702	1127.596055	1260.221868
MZT1	366.1103877	358.5095461	348.0455232	841.9710506	625.1022692	684.0241692
GRK6	443.3023369	440.8999387	398.3187654	785.6047878	677.3616229	856.9957982
SLC25A5	1797.469675	1949.53483	1862.688078	2904.62398	2515.48389	2702.400905
PCLAF	19.84935837	23.38105736	21.91397739	323.2252883	205.0174645	123.5511636
HNRNPA2B1	5589.799865	5923.201197	5808.493065	10469.15259	8670.027776	9490.975746
CDH10	127.9180873	155.8737157	166.2884166	39.63252853	50.24937855	53.91323501
ELFN2	4.410968526	6.680302101	2.578114987	216.6578227	68.33915483	103.3337004
SGO2	81.60291774	61.2361026	41.24983979	516.9843167	394.9601154	289.7836382
SNRPF	296.6376334	301.7269783	243.6318662	566.3047966	515.558624	600.9079319
KHNYN	1011.214535	1054.374348	1040.269397	675.5144308	745.7007777	705.3648247
ATP6V0A1	1285.797325	1307.112445	1348.354138	727.4770793	846.1995348	816.5608719
SUV39H1	54.03436445	64.57625365	50.27324224	258.0517969	182.9077379	185.3267453
CITED2	30865.75226	30043.54532	31969.91489	18864.20286	22667.49467	20904.85687
CEP85	94.83582332	101.3179152	87.65590955	235.1530026	205.0174645	215.65294
CENPQ	22.05484263	33.40151051	21.91397739	125.0626456	91.45386897	104.4568928
TGFBR3	631.8712414	607.9074912	565.8962396	331.151794	361.7955256	365.0375287
C12orf75	9585.034608	9352.422942	9404.963471	15497.19938	13201.51673	13331.17055
CNST	1578.02399	1689.003048	1709.290236	1170.480676	1199.95516	1234.388443
OIP5	4.410968526	6.680302101	3.86717248	71.33855136	68.33915483	59.52919699
AHNAK2	5320.730785	4962.351078	4929.355854	2482.757732	2981.798123	3116.858899
AGPAT5	197.3908416	185.9350752	202.3820265	598.8915423	388.93019	456.0161128
RPA3	111.3769553	100.2045315	92.81213952	308.2529997	226.1222035	254.9646739
MCC	363.9049034	433.1062529	333.8658908	191.1168598	207.0274396	210.0369781
ARL6IP1	857.9333784	945.2627474	792.7703584	2525.032429	1965.755689	2007.144812
CBX5	1476.571714	1329.380118	1332.885448	2925.761329	2181.828017	2654.103632
LAMB2	12437.8285	11650.44686	11905.73501	7551.31777	8574.553956	8031.948824
SMCR8	874.4745104	865.0991221	858.5122906	606.818048	614.0474059	544.7483121
YWHAH	2465.731406	2629.812261	2456.943582	3842.593822	3558.660989	3563.889473
DST	13264.8851	13410.70647	12288.58508	7842.837036	9390.603864	9205.684878
STC2	11294.28491	10779.78082	11164.52695	5450.793758	6392.72594	6966.03924
PEG10	352.8774821	359.6229298	344.1783507	790.889125	646.2070082	644.7124353
ACTG1	97398.59603	98685.87618	101249.0208	152070.012	134015.0926	129679.3013
FUT8	706.8577064	696.9781859	708.9816213	1193.37947	957.7531552	1115.330049
CMBL	691.4193165	695.8648022	632.9272292	393.6831168	426.1147301	384.1317994
SMS	1606.695286	1768.05329	1662.884166	3426.011911	2665.227038	2903.452344
CES2	1297.927489	1201.340995	1238.784251	664.0650337	795.9501563	737.9374042
DUT	585.5560719	554.4650744	595.5445619	1201.305976	986.8977948	1046.815313
PRIM1	5.513710658	10.02045315	1.289057493	83.66867135	57.28429155	60.65238938
TIPARP	1498.626557	1475.233381	1417.963243	1079.766222	1050.212012	938.9888431
KHDRBS1	1754.462731	1724.631326	1727.337041	3122.162526	2502.419052	2548.523547
MTFR2	9.924679185	11.13383684	2.578114987	85.43011706	63.31421698	66.26835137
PTMS	4520.139998	4588.25416	4752.754978	7226.331036	6362.576312	6484.189702
SSX2IP	668.2617318	701.4317207	727.0284262	1560.640901	1128.601042	1277.069754
CHD2	1424.742834	1553.170239	1465.65837	967.9144191	1016.042434	1045.692121
RPL39L	58.44533298	53.44241681	60.58570219	226.3457741	180.8977628	163.9860898
NIPAL3	4050.371849	4279.84688	4152.054186	2574.352909	2882.304354	2992.184543
ARSI	220.5484263	173.6878546	180.4680491	491.4433538	316.5710849	387.5013766
NUP85	390.3707146	367.4166156	378.982903	767.1096079	602.9925426	666.0530908
CDC25A	24.2603269	24.49444104	24.49209237	262.4554112	144.7182102	153.8773583
SIVA1	626.3575308	516.6100292	563.3181246	1027.803573	926.5985405	997.3948477
VRK1	90.42485479	71.25655575	79.92156459	281.831314	179.8927752	228.0080564
NUSAP1	4.410968526	5.566918418	2.578114987	99.52168276	72.35910512	74.13069814
SLC12A4	3113.041038	3110.794012	3187.839181	2019.49751	2353.680891	1992.543311
CHAF1A	210.6237471	224.9035041	226.8741188	791.7698478	645.2020206	536.8859653
ELN	950.5637175	828.3574606	1000.308615	3152.987826	1830.082367	2292.43568
TONSL	316.4869918	263.871933	274.5692461	707.2204536	580.8828161	675.03863
LRR1	89.32211266	63.46286996	54.14041472	206.9698712	176.8778125	225.7616716
CARMIL2	39.69871674	46.76211471	36.09360981	213.1349312	101.5037447	189.8195149
RND3	15695.32876	16441.33686	15738.10294	8605.543029	10364.43682	10435.58055
PARPBP	35.28774821	44.53534734	30.93737984	212.2542084	119.593521	120.1815864
DEPDC1B	2.205484263	2.226767367	0	118.0168627	56.27930398	112.3192396
SRSF1	575.6313927	620.1547118	562.0290671	1140.536099	939.6633789	953.5903442
ZBTB38	4047.063623	4235.311532	3849.125675	2324.227618	2887.329292	2797.872258
ZNF536	11.02742132	12.24722052	14.17963243	141.7963799	72.35910512	67.39154376
STAT3	2572.697393	2620.905191	2607.763309	1755.280653	1949.675888	1857.760223
GOLGB1	2389.642199	2524.040811	2503.349652	1484.018013	1791.892839	1644.353668
ZFHX4	1067.454383	1058.827883	939.7229126	672.8722622	767.8105043	670.5458604
HMGB1	2584.827557	2674.347608	2495.615307	6292.764808	4578.723374	5303.714494
CYFIP2	133.4317979	208.2027488	167.5774741	63.41204566	49.24439098	77.50027533
AMOTL2	6328.637093	6246.082465	6308.647372	4935.570887	5006.848079	4764.582144
CAVIN2	249.2197217	306.180513	265.5458436	147.080717	151.7531232	140.3990495
ARSD	339.6445765	383.0039872	380.2719605	214.8963769	230.1421538	197.6818617
JPT1	1160.084722	1037.673593	1120.190962	2724.075795	1913.496335	2473.269656
CCNE2	11.02742132	8.907069469	9.023402453	111.8518028	77.38404297	43.80450344
SPDL1	1138.02988	1332.720269	1202.690641	1898.838478	1705.463908	2021.746313
ASB1	1805.188869	1815.928788	1830.461641	1392.422836	1355.728233	1425.331151
UGCG	2179.018452	2250.148425	2129.522979	1134.371039	1417.032475	1444.425421
OSMR	1816.216291	1802.568184	1749.251018	1081.527668	1161.765632	1297.287217
KRT81	19.84935837	8.907069469	16.75774741	136.5120427	57.28429155	141.5222419
NR2F2	1721.380467	1748.012383	1840.7741	2598.132426	2298.406575	2445.189846
SNAI1	121.3016345	104.6580663	106.9917719	297.6843254	238.1820543	289.7836382
SMC2	292.2266649	336.2418724	313.2409709	1018.115622	792.9351936	799.712986
WDR63	51.82888019	76.82347417	83.78873707	14.0915657	26.12967685	3.369577188
MSX1	559.0902607	480.9817513	522.0682848	1081.527668	928.6085157	906.4162636
OS9	3935.686668	4036.015853	4134.007381	2683.562543	2952.653484	2732.7271
TNFRSF10D	8547.354262	8568.600829	8692.114677	4639.648007	5626.92541	5684.476716
OLFML2B	101.4522761	118.0186705	128.9057493	535.4794966	295.4663459	411.0884169
NSMCE4A	233.7813319	221.563353	206.2491989	463.2602224	411.0399166	396.4869158
FN3KRP	574.5286506	548.898156	599.4117344	878.9614106	824.0898083	1004.134002
SEL1L	3235.445414	3062.918514	2917.137107	2282.833644	2447.144736	2330.624222
SH3RF1	2394.053168	2205.613077	2304.834798	1558.879456	1723.553684	1694.897326
HNRNPR	1661.832392	1626.653562	1657.727936	3012.952891	2365.740742	2541.784392
ARHGAP33	104.7605025	89.07069469	103.1245995	232.5108341	202.0025018	242.6095575
KMT2D	2551.745293	2274.642866	2312.569143	1618.76861	1568.785598	1691.527748
NPC1	1549.352695	1583.231598	1482.416117	1136.132485	1078.351664	1082.75747
TRANK1	372.7268405	315.0875825	324.8424883	132.1084284	205.0174645	152.7541659
ZGRF1	19.84935837	30.06135946	23.20303488	137.3927656	88.43890625	116.8120092
SEC61G	967.1048494	744.8536843	837.8873707	1378.33127	1323.568631	1597.179587
DSEL	2041.175686	2055.30628	2035.421782	1436.458979	1471.301804	1590.440433
CIP2A	86.01388627	94.6376131	69.60910464	590.9650366	367.825451	251.5950967
NOTCH2	7778.742996	7707.955241	7182.628353	4920.598598	5421.907946	5721.542065
RFC4	79.39743348	104.6580663	101.835542	424.5084167	290.441408	372.8998755
SUMO2	1676.16804	1699.023501	1633.235844	2532.078212	2196.90283	2394.646188
ZWILCH	252.5279481	266.0987004	262.9677286	888.649362	608.0174805	628.9877418
PHLDA3	5729.848116	5151.626304	5428.221104	3169.72156	3554.641039	3325.772685
DGKA	1611.106254	1653.37477	1750.540076	952.9421305	1164.780595	1065.909584
EDA2R	673.7754424	733.7198475	756.6767486	376.9493825	427.1197177	480.7263455
HIST1H1C	373.8295826	418.632265	413.7874554	177.0252941	208.0324272	198.8050541
MAST4	344.0555451	306.180513	326.1315458	191.1168598	197.9825515	160.6165126
VPS13C	1001.289856	1005.385466	964.215005	689.6059965	690.4264613	689.6401312
BACH1	942.8445225	894.0470979	920.3870502	626.1939508	651.2319461	564.9657752
POLE2	12.13016345	14.47398789	10.31245995	118.0168627	93.46384411	66.26835137
WNT7B	20.9521005	28.94797577	14.17963243	186.7132455	69.3441424	90.97858408
STMN3	693.6248008	661.349908	687.0676439	1172.242122	1004.987571	996.2716553
LBR	260.2471431	318.4277335	248.7880962	789.1276793	524.6035121	571.7049296
TFDP1	1823.935486	2046.39921	2039.288954	3089.57578	2762.710833	2866.386995
FBL	786.2551398	741.5135333	834.0201982	1566.805961	1255.229476	1420.838381
CHAC1	1871.353397	1660.055072	1668.040396	925.639722	980.8678694	1051.308083
FAM198B	444.405079	485.435286	465.3497551	152.3650541	241.1970171	270.6893674
HIST1H2BK	629.6657572	712.5655575	772.1454385	328.5096254	417.069842	304.3851393
ANP32E	502.850412	541.1044702	540.1150897	1287.616816	988.9077699	931.1264963
MMP3	1182.139565	1166.8261	1167.886089	6617.751542	3018.982663	3983.963429
BDNF	1979.422126	2144.376975	2037.999897	1587.94331	1674.309293	1585.947663
FAS	1628.750128	1651.148003	1548.158049	1074.481885	1242.164638	1033.337004
DDB1	6595.500689	6650.240742	6540.677721	5086.174495	5478.18725	5209.366333
NEK9	2831.841794	2839.128393	2668.349011	1842.472215	2083.339235	1988.050541
GALNT5	4789.209078	5225.109627	4921.621509	2362.979424	3222.99514	3007.909237
SPG11	1036.577604	1165.712717	1049.2928	758.3023793	810.0199823	643.5892429
RBM3	2974.095529	2825.767789	3105.339501	4666.950416	4027.990185	4113.130554
FGD4	159.8976091	124.6989726	126.3276343	39.63252853	65.32419212	55.0364274
NRG1	1752.257247	1827.062625	1906.516033	1314.038502	1336.63347	1163.627322
PTPN14	5225.894962	5154.966455	5081.464639	3700.797442	3889.3019	4027.767932
BAALC	790.6661084	840.6046811	791.4813009	1291.139707	1028.102285	1234.388443
PCNA	957.1801703	1006.49885	952.6134876	1961.369801	1514.51627	1529.788043
SHMT1	80.50017561	66.80302101	59.29664469	256.2903512	171.8528747	223.5152868
CCND3	1342.037174	1271.484167	1389.603978	1844.233661	1879.326758	1804.97018
TSC22D3	709.0631906	725.9261617	805.6609333	421.8662482	490.4339347	465.001652
MND1	5.513710658	4.453534734	10.31245995	93.35662277	61.30424184	53.91323501
ERBIN	4013.981359	4068.30398	3832.367928	2812.14808	3046.117328	3053.960125
MAFG	1176.625854	1175.73317	1107.300387	834.9252678	823.0848207	748.0461357
PIGG	1146.851817	1216.928366	1175.620434	855.1818935	855.244423	879.4596461
TOB1	1052.015994	1156.805647	1059.60526	647.3312994	757.7606286	745.799751
SYT11	832.5703094	894.0470979	839.1764282	533.7180509	611.0324432	572.828122
CALM2	11530.27173	11726.15696	11553.82231	14035.19944	14591.41454	14420.66717
FAM111A	233.7813319	316.2009661	282.303591	590.0843137	440.1845561	641.3428581
TRAIP	24.2603269	34.51489419	27.07020736	173.5024027	89.44389382	110.0728548
SLC3A2	10799.1537	10393.43669	10941.52	5516.847972	6515.334423	7036.800361
CTTNBP2NL	1338.728948	1390.616221	1366.400943	900.979482	919.5636275	1008.626772
TOMM40	845.803215	773.8016601	707.6925638	1623.172224	1196.940197	1407.360072
PBX3	358.3911928	367.4166156	349.3345807	636.7626251	589.9277042	664.9298984
CEP78	254.7334324	229.3570388	224.2960038	584.7999766	456.2643573	434.6754573
ZSWIM8	1215.221829	1259.236946	1264.565401	900.0987592	885.3940501	872.7204917
AMD1	989.1596921	1027.65314	989.9961549	1690.107161	1471.301804	1681.419017
POLD2	1858.120492	1828.176008	1860.109963	3034.09024	2637.087386	2551.893124
RRM1	763.0975551	826.1306932	806.9499908	1792.271013	1371.808035	1330.982989
SKA2	423.4529785	419.7456487	436.9904902	923.8782763	755.7506534	722.2127106
PTMA	3158.253465	3199.864707	3270.338861	8767.596035	6240.972816	6113.536212
NORAD	8424.949886	8636.517234	7985.711171	5687.708206	6399.760853	6119.152174
KIDINS220	2099.621019	2144.376975	2027.687437	1571.209576	1632.099815	1511.816965
LAMA4	7829.469135	7789.23225	7504.892726	4356.93597	5314.374276	4999.329355
NADSYN1	1161.187465	1131.197823	1232.338964	714.2662365	843.1845721	745.799751
ATAD3B	489.6175064	514.3832618	501.4433649	975.8409248	797.9601314	879.4596461
FAM102B	127.9180873	158.1004831	136.6400943	376.0686597	264.3117312	320.1098329
CPEB2	1023.344698	1162.372566	1002.88673	576.8734709	699.4713495	691.8865159
NCAPD2	736.6317439	699.2049533	719.2940813	2141.037264	1544.665897	1519.679312
MEX3D	780.7414292	684.7309654	764.4110935	1559.760179	1215.029973	1308.519141
NES	497.3367014	434.2196366	488.55279	1355.432476	895.4439258	1034.460197
HNRNPUL1	3729.473889	3659.692168	3660.923281	5476.334721	4884.239595	4985.851046
DCK	413.5282994	431.9928692	389.295363	907.144542	699.4713495	806.4521403
FBN2	4224.605106	4491.38978	4264.202188	3049.062529	3644.084933	3226.931754
PITX2	73.88372282	83.50377627	86.36685205	228.1072198	156.7780611	274.0589446
HIST1H2BC	95.93856545	87.957311	95.39025451	38.75180568	34.16957742	19.09427073
DDX11	141.1509928	134.7194257	183.0461641	391.9216711	311.546147	436.9218421
RNF26	727.8098069	757.1009048	763.122036	1208.351759	1038.152161	1116.453242
SH3BP4	5287.648521	5295.252799	5438.533564	3762.448042	4190.798171	3917.695077
PRDX3	2262.826854	2145.490358	2044.445184	2953.063737	2930.543757	2739.466254
C1orf112	25.36306903	42.30857998	36.09360981	132.1084284	109.5436452	162.8628974
CCDC80	30501.84736	32791.37625	31538.08063	24263.03397	26447.25292	25892.95431
MASTL	156.5893827	125.8123562	130.1948068	366.3807082	267.3266939	349.3128352
DHFRP1	25.36306903	28.94797577	34.80455232	86.31083992	122.6084837	138.1526647
DNM1	538.1381602	464.2809961	504.0214799	1067.436102	757.7606286	908.6626484
NETO2	120.1988923	153.6469483	170.1555891	310.0144454	256.2718306	317.8634481
GGH	505.0558963	541.1044702	581.3649295	1271.763805	875.3441744	1054.67766
NUDT1	176.4387411	174.8012383	198.514854	472.067451	332.650886	362.7911439
EHD4	1093.920195	1069.96172	1210.424986	1803.72041	1512.506294	1584.824471
ARL6IP6	305.4595705	285.026223	315.8190859	632.3590108	483.3990217	515.5453098
GEN1	135.6372822	132.4926583	117.3042319	349.646974	272.3516318	315.6170633
NT5DC2	2589.238525	2437.196883	2768.895496	3849.639605	3505.396648	3827.839686
MACF1	8503.244577	8354.831162	7939.305101	5794.275672	6325.391772	6615.603213
KNTC1	125.712603	160.3272504	131.4838643	551.3325081	388.93019	408.8420322
HAUS8	19.84935837	30.06135946	38.6717248	204.3277027	126.628434	90.97858408
STAT1	4337.084804	4681.778389	4380.217362	2459.858938	3058.177179	2965.227925
CALCOCO1	2792.143077	2707.749118	2804.989105	1597.631261	1831.087354	1807.216565
ULBP1	682.5973795	719.2458596	635.5053442	316.1795054	415.0598669	399.856493
EGFR	2632.245468	2485.072382	2445.342065	1892.673418	1809.982615	2012.760774
CENPJ	54.03436445	83.50377627	61.87475968	237.7951712	146.7281854	204.4210161
DUSP1	4718.633581	4593.821078	4926.777739	3625.055277	3667.199647	3641.389748
LIN9	36.39049034	36.74166156	43.82795477	173.5024027	115.5735707	130.2903179
ODF2	528.213481	555.5784581	558.1618946	922.9975534	836.1496591	762.6476369
APP	13156.81637	13899.48191	13533.81462	9595.47552	10807.63634	9794.237693
FANCB	16.54113197	27.83459209	24.49209237	103.0445742	110.5486328	104.4568928
PAMR1	2914.547454	2816.860719	2942.918257	2125.184252	2286.346724	2063.304431
LSM2	211.7264893	195.9555283	206.2491989	433.3156453	384.9102397	434.6754573
NBR1	4011.775875	4181.869116	3938.070642	2665.067363	3040.087402	2819.212914
LAMB1	7720.297664	8066.464788	7819.422754	6361.461191	6600.758367	6748.139915
PDE4B	1264.845225	1378.369	1338.041678	839.3288821	845.1945473	874.9668765
TRIM59	143.3564771	129.1525073	158.5540717	406.0132368	312.5511346	344.8200656
KDM5A	1282.489099	1305.999061	1234.917079	897.4565906	923.5835778	981.6701541
KIAA0319L	1156.776496	1157.919031	1077.652064	693.1288879	830.1197337	736.8142118
CMTM3	577.836877	515.4966455	516.9120548	840.2096049	713.5411755	936.7424583
HERC2	2778.910172	2725.563257	2736.669058	2082.909555	2080.324272	2150.913438
NUCKS1	3581.706444	3694.207062	3521.705072	5831.266032	4833.990217	5235.199758
HUWE1	7728.016858	7218.066421	7235.47971	5332.776895	5747.523919	5530.599358
PPFIBP1	3598.247575	3641.878029	3348.971368	2283.714366	2595.882896	2715.879214
ACTB	99156.36699	103087.0819	105911.5418	161535.1405	143535.3399	134342.7961
BCL2L12	167.616804	132.4926583	158.5540717	498.4891367	312.5511346	313.3706785
TBC1D1	999.0843713	1096.682928	1095.698869	1725.336076	1422.057413	1548.882314
MIR503HG	116.890666	132.4926583	122.4604619	278.3084226	207.0274396	274.0589446
NUMA1	2926.677617	3051.784677	3086.003639	2218.540875	2318.506326	2393.522996
RASAL2	957.1801703	1012.065768	993.8633274	688.7252736	786.9052681	649.2052049
DDX12P	20.9521005	20.0409063	14.17963243	113.6132485	75.37406783	117.9352016
SAMD11	1173.317628	1026.539756	1206.557814	3463.002271	2339.611065	2419.356421
