Gene	Eto_1	Eto_2	Eto_3	FTY_Eto_1	FTY_Eto_2	FTY_Eto_3
ELFN2	4.410968526	6.680302101	2.578114987	158.6929126	114.3384989	256.7885011
PDCD4	1174.42037	1085.549091	1259.409171	632.6557448	646.915191	498.0140627
LBR	260.2471431	318.4277335	248.7880962	666.5102329	611.8112659	903.6231723
CKAP2	411.3228151	464.2809961	442.1467202	1048.431176	979.9009948	1664.261838
CEBPD	926.3033906	761.5544396	899.7621303	407.311809	400.1847461	342.3846681
MYC	1409.304444	1400.636674	1411.517955	972.2585778	943.7941004	1010.618381
ABL2	2518.663029	2564.122623	2508.505882	1693.782354	1873.546631	1831.563437
AARS	5200.531893	5276.325276	5084.042754	3835.078721	3842.375344	3738.996205
DNM1	538.1381602	464.2809961	504.0214799	1006.113066	947.8059775	1161.384357
METRNL	5396.819992	5189.481349	5554.548739	3703.89258	3505.377663	3063.953706
DDIT4L	13.23290558	5.566918418	15.46868992	106.8532278	124.3681918	165.3562317
CARMIL2	39.69871674	46.76211471	36.09360981	183.0258258	165.4899326	248.0343476
DTYMK	497.3367014	469.8479145	469.2169276	891.8541687	935.7703461	1210.018543
MARCKS	5769.546833	5426.632074	5393.416552	7725.170985	7612.536899	7596.659823
DES	265.7608537	282.7994556	266.8349011	532.1502335	470.3925963	628.3536806
DDX39A	580.0423612	681.3908144	647.1068616	1122.487868	1151.408743	1516.413913
NFATC4	2481.169796	2304.704225	2477.568502	1392.26582	1345.984785	1132.203846
SHOX	749.8646495	733.7198475	846.9107731	434.8185805	405.1995925	287.91438
UBE2S	937.3308119	849.5117506	965.5040625	2151.875895	2112.253321	3016.292204
XYLT1	2418.313495	2319.178213	2257.139671	3579.054155	3604.671622	3155.385975
CENPW	39.69871674	33.40151051	23.20303488	162.9247236	182.5404105	327.7944123
IFI16	1591.256896	1725.74471	1665.462281	1066.416373	1040.079152	1100.105283
TPM1	27885.04028	29798.60091	29617.38497	38626.91288	38813.90849	37604.92515
HNRNPAB	2199.970553	2158.850962	2242.960038	3192.901401	3088.142439	3571.694606
TSC22D3	709.0631906	725.9261617	805.6609333	427.4129112	456.3510262	378.3739656
TRAK1	2395.15591	2335.878968	2357.686155	1813.331014	1652.893387	1626.327173
NUMA1	2926.677617	3051.784677	3086.003639	2184.67243	2179.452264	2144.767594
CENPE	55.13710658	62.34948628	79.92156459	323.7335417	315.9353258	765.5020846
VLDLR	694.7275429	734.8332312	688.3567014	380.8629902	334.9917423	339.4666169
ZSWIM8	1215.221829	1259.236946	1264.565401	843.1883422	836.4763865	821.9177401
FLYWCH1	2152.552641	1979.596189	2059.913874	1307.6296	1246.690825	1044.662311
AHNAK	51201.41991	51429.41911	47853.68132	37723.42123	36999.53705	34860.0117
STAT2	1971.702931	2147.717126	2116.632404	1300.22393	1291.824443	1071.897455
ALDH1B1	683.7001216	744.8536843	716.7159663	1180.67527	1185.509699	1309.232282
CDK2	198.4935837	200.409063	199.8039115	481.3685015	399.1817768	700.3322756
IARS	6232.698528	6660.261195	6220.991463	4456.096985	4538.43603	4406.257234
BLM	2.205484263	4.453534734	6.445287467	62.41921228	76.22566592	155.6293946
CPEB2	1023.344698	1162.372566	1002.88673	690.8431461	570.6895251	537.894095
MCM4	820.4401459	759.3276722	800.5047034	1920.184242	1956.793082	3244.872877
GNG2	392.5761989	423.0857998	435.7014327	786.0588937	768.2744749	980.4651859
MXD3	48.52065379	57.89595155	51.56229973	168.2144873	161.4780554	235.3894593
EZH2	67.26727003	72.36993943	47.69512725	251.7927546	274.813585	553.4570345
PAQR4	60.65081724	64.57625365	54.14041472	199.9530699	139.4127311	226.6353059
DONSON	105.8632446	122.4722052	145.6634967	291.9949592	270.8017079	339.4666169
MARCKSL1	276.788275	236.0373409	271.9911311	733.1612562	741.1943041	1115.668222
MYH2	125.712603	115.7919031	112.1480019	34.91244077	35.10392509	25.28977662
FLRT2	5502.683237	5830.790351	5398.572782	3812.861713	4006.862307	3422.873997
RB1CC1	1726.894178	1876.051507	1759.563478	1124.603774	1176.482975	1230.444901
CDK2AP2	412.4255572	427.5393345	425.3889728	739.5089727	766.2685363	782.0377078
SCD	406.9118466	430.8794855	452.4591802	1061.126609	1085.21277	1508.632444
PLEKHO2	1091.71471	1062.168034	1053.159972	701.4226736	707.0933483	667.2610293
CDC7	28.67129542	27.83459209	21.91397739	108.9691333	110.3266217	188.7006409
TUBA1A	7712.578469	8044.197114	7917.391124	12527.21852	12528.08938	14276.0789
ERCC6L	5.513710658	1.113383684	0	117.4327553	71.21081948	216.9084687
CENPO	95.93856545	94.6376131	96.679312	229.5757469	261.7749843	453.2706117
NR4A2	144.4592192	149.1934136	140.5072668	42.31811002	58.17221873	48.63418581
AC091057.1	8.821937053	17.81413894	11.60151744	89.9259838	86.2553588	179.9464875
RANBP1	769.7140079	732.6064638	800.5047034	1393.323773	1388.109495	1815.027814
POC1A	74.98646495	91.29746205	85.07779456	192.5474006	215.638397	372.5378633
ARNTL	103.6577604	115.7919031	104.413657	259.1984239	258.7660764	258.7338685
DNAJB5	250.3224639	229.3570388	241.0537513	409.4277145	468.3866577	415.3359468
DDIT3	405.8091044	487.6620534	451.1701227	244.3870854	178.5285333	156.6020783
LINC01133	276.788275	300.6135946	261.6786711	153.4031488	110.3266217	76.84201357
EGFR	2632.245468	2485.072382	2445.342065	1852.475266	1818.38332	1762.502894
KIAA0355	1188.756018	1223.608668	1236.206136	832.6088147	818.4229393	660.4522433
KLHL21	2549.539808	2310.271143	2498.193422	1725.520936	1625.813216	1552.403211
TYMS	116.890666	149.1934136	145.6634967	299.4006284	293.8700015	458.1340303
NBR1	4011.775875	4181.869116	3938.070642	2783.473687	2868.492165	2360.703379
BTG1	1668.448845	1675.642444	1625.501499	1155.284404	1077.189016	1154.575571
PLEKHM1	1239.482156	1107.816765	1121.480019	775.4793662	695.0577169	618.6268435
ARHGAP35	4395.530137	4154.034523	4092.757541	2954.862032	2939.702984	3104.806422
CNST	1578.02399	1689.003048	1709.290236	1212.413852	1201.557207	1139.985315
AC112777.1	34.18500608	16.70075525	18.04680491	101.5634641	114.3384989	175.0830689
TUBA1B	6003.328165	5510.13585	6004.429804	10974.14388	11244.28869	13682.74183
MMP1	6762.014751	6887.391467	6351.18627	4119.668011	4196.423503	4367.349885
HOMER2	226.062137	249.3979451	238.4756363	533.2081863	579.7162487	770.3655032
CYP1B1	186.3634202	169.2343199	152.1087842	35.97039352	45.13361798	31.12587892
EME1	6.61645279	5.566918418	5.156229973	57.12944853	64.19003446	103.1044739
CHMP1B	918.5841956	920.7683063	908.7855328	645.3511779	544.6123236	569.9926577
TUBB6	8966.396272	9287.846688	9368.869861	13486.78166	13020.5473	13817.94487
FHL2	7827.26365	8027.496359	8016.648551	5724.582333	5557.452827	4691.253563
SLC31A1	1661.832392	1609.952806	1535.267475	1156.342356	1123.325603	1065.088669
MSX1	559.0902607	480.9817513	522.0682848	961.6790503	913.7050217	1192.510236
TNFRSF21	328.6171552	264.9853167	262.9677286	548.0195248	481.4252584	490.2325929
ABTB1	567.9121978	479.8683676	528.5135723	257.0825184	315.9353258	299.5865846
KIF13A	2574.902877	2552.988786	2567.802527	1830.258258	1886.585231	1747.912638
DNMT1	1285.797325	1172.393019	1245.229539	2085.224871	2087.179089	3003.647315
LRRC59	3430.630771	3504.931836	3412.135185	4694.136354	4881.451527	5299.180886
SMCR8	874.4745104	865.0991221	858.5122906	606.2069261	590.7489109	548.5936159
GAS2L3	30.87677969	33.40151051	25.78114987	154.4611016	184.5463491	332.6578309
CSF1	1966.189221	1794.774498	1809.836721	1222.99338	1250.702703	1077.733557
RFC3	51.82888019	63.46286996	52.85135723	202.0689754	220.6532434	402.6910585
RGS4	819.3374038	863.9857385	894.6059004	1370.048812	1384.097618	1158.466306
SGO1	3.308226395	3.340151051	6.445287467	53.95559028	51.15143371	127.4215668
MCM2	129.0208294	152.5335647	104.413657	447.5140135	450.3332105	779.1196566
PDLIM1	1206.399892	1228.062203	1310.971471	1760.433377	1900.626802	2234.254496
IRS2	1838.271133	1628.880329	1781.477456	1111.908341	1144.387958	1190.564869
BDNF	1979.422126	2144.376975	2037.999897	1564.712118	1586.697414	1586.447141
RBM12	799.4880454	850.6251343	781.168841	1190.196844	1161.438436	1221.690747
NEIL3	4.410968526	10.02045315	11.60151744	57.12944853	81.24051236	141.0391388
KDSR	1688.298204	1696.796734	1736.360444	1124.603774	1069.165261	1036.880841
CHEK1	132.3290558	148.0800299	162.4212442	336.4289747	351.0392509	565.1292391
BRCA2	24.2603269	30.06135946	25.78114987	100.5055113	98.29099026	184.8099061
C21orf58	43.00694313	48.98888208	33.51549483	132.2440938	122.3622532	235.3894593
SREBF1	1445.694935	1232.515738	1296.791838	854.8258225	807.3902772	745.0757266
WNT7B	20.9521005	28.94797577	14.17963243	97.33165305	110.3266217	189.6733246
TEDC2	31.97952182	32.28812682	37.38266731	115.3168498	121.3592839	179.9464875
MDM2	3228.828961	3090.753106	3106.628559	2004.820462	2059.095949	1724.568229
SQSTM1	9346.842308	8640.970768	9014.379051	4672.977299	4577.551832	3417.037895
DNAJB6	2798.75953	2997.228876	3125.964421	2198.425816	2137.327554	2353.894593
XPC	996.878887	1077.755406	1036.402225	654.8727526	681.0161468	624.4629458
JADE2	1011.214535	948.6028984	974.527465	615.7285008	631.8706517	616.681476
NTN4	1258.228772	1170.166251	1191.089124	505.7014148	469.389627	303.4773194
ORC1	2.205484263	5.566918418	9.023402453	78.28850354	88.26129738	186.7552735
TMEM119	974.8240444	939.6958289	883.0043829	1330.90456	1373.064956	1396.773816
SPC25	5.513710658	0	0	80.40440904	88.26129738	205.2362641
C19orf48	307.6650547	244.9444104	282.303591	545.9036193	474.4044734	690.6054385
RAD54L	3.308226395	2.226767367	7.73434496	66.65102329	87.25832809	186.7552735
GPR1	595.4807511	552.2383071	571.0524695	321.6176362	311.9234487	278.1875428
CCNE2	11.02742132	8.907069469	9.023402453	63.47716503	72.21378876	119.6400971
HNRNPR	1661.832392	1626.653562	1657.727936	2505.232113	2577.631071	3051.308818
EHD4	1093.920195	1069.96172	1210.424986	1660.985818	1624.810247	1836.426856
ATAD5	9.924679185	11.13383684	15.46868992	55.01354303	70.20785019	126.4488831
KHDRBS1	1754.462731	1724.631326	1727.337041	2616.317152	2527.482607	3084.380064
USP53	974.8240444	953.0564331	935.8557402	525.802517	561.6628015	427.9808351
CDKN1A	43861.56829	42912.03393	46238.49229	23701.31547	23131.4807	16027.88227
IER3	775.2277185	770.461509	819.8405658	468.6730685	509.5083985	458.1340303
PTER	337.4390923	355.1693951	332.5768333	186.1996841	193.5730727	193.5640595
CDC25C	4.410968526	2.226767367	1.289057493	55.01354303	53.15737228	104.0771576
EIF1	9857.411915	9595.140585	9765.899569	8041.498857	7762.982292	7527.599279
HS3ST3A1	657.2343104	542.2178539	634.2162867	1207.124088	1064.150415	1305.341547
SRSF1	575.6313927	620.1547118	562.0290671	911.955271	988.9277184	1175.001929
FGD4	159.8976091	124.6989726	126.3276343	55.01354303	48.14252584	42.79808351
PTPRN	401.3981359	322.8812682	386.717248	1057.952751	937.7762846	1649.671583
RBM3	2974.095529	2825.767789	3105.339501	4067.828326	4277.664015	4796.303404
PSMC3IP	30.87677969	28.94797577	34.80455232	123.7804718	97.28802097	186.7552735
FANCI	129.0208294	132.4926583	79.92156459	351.2403132	345.0214352	718.8132662
OGA	3360.055275	3393.593468	3173.659549	2350.771012	2321.873903	2368.484849
AL109918.1	117.9934081	103.5446826	103.1245995	231.6916524	203.6027655	265.5426545
DBF4	66.1645279	45.64873103	64.45287467	181.9678731	162.4810247	296.6685334
DUSP4	395.8844253	387.4575219	372.5376156	204.1848809	218.6473049	191.6186921
HIVEP1	420.1447521	423.0857998	424.0999153	252.8507074	265.7868614	219.8265198
ACTB	99156.36699	103087.0819	105911.5418	150474.7356	146512.7507	161276.7962
LURAP1L	298.8431177	222.6767367	237.1865788	105.7952751	94.27911311	67.11517641
AZIN1	2670.841443	2614.224889	2727.645656	3732.457304	3570.570667	4149.468733
TCF21	108.0687289	120.2454378	118.5932894	40.20220452	37.10986367	25.28977662
NIPAL3	4050.371849	4279.84688	4152.054186	3060.657307	2896.575305	2477.425425
MARF1	1326.598784	1340.513955	1332.885448	940.5199953	968.8683326	961.9841953
MXI1	420.1447521	396.3645914	417.6546278	178.7940148	226.6710592	160.4928132
PHF19	207.3155207	264.9853167	261.6786711	498.2957455	465.3777498	664.3429781
PITX2	73.88372282	83.50377627	86.36685205	205.2428336	201.596827	308.340738
CHD2	1424.742834	1553.170239	1465.65837	1013.518735	967.8653633	1046.607679
GABARAPL1	1634.263839	1720.177791	1760.852536	1035.735743	1057.12963	860.8250888
TAGLN2	7214.139025	6968.668476	7373.408862	9497.241842	9179.174927	10113.96528
DIAPH3	162.1030933	232.6971899	232.0303488	614.6705481	521.54403	893.8963351
PTX3	474.1791166	460.940845	447.3029502	230.6336996	223.6621513	159.5201294
DYNC1H1	18336.39616	18064.65027	17621.41593	13315.39332	13775.78318	11988.3268
IL6	67.26727003	80.16362522	74.76533461	15.86929126	26.0772015	19.45367432
PEAK1	3417.397866	3384.686398	3292.252838	2329.611957	2445.239125	2160.330534
AKAP12	234.884074	269.4388514	268.1239586	455.9776355	506.4994906	711.0317965
TCF7	355.0829664	403.0448935	385.4281905	576.5842491	576.7073408	614.7361086
MAFG	1176.625854	1175.73317	1107.300387	792.4066102	803.3784	765.5020846
NSD2	984.7487235	965.3036537	991.2852124	2128.600934	2135.321615	3711.761061
EFR3B	30.87677969	31.17474314	18.04680491	93.09984205	92.27317453	157.574762
SLCO2A1	11.02742132	8.907069469	15.46868992	86.75212555	85.25238951	94.35032047
IDH2	517.1860597	448.6936245	513.0448823	830.4929092	775.2952599	981.4378696
TCP11L2	202.9045522	181.4815404	197.2257965	68.76692879	83.24645094	52.52492067
ITPRIP	1710.353046	1653.37477	1616.478097	1233.572907	1092.233555	1072.870139
NEDD4L	381.5487775	434.2196366	385.4281905	246.5029909	222.659182	246.0889802
CXCL12	7680.598947	7555.421677	7524.228589	9357.592079	9491.098376	10509.84755
PRRX1	2958.657139	3010.58948	2933.894855	3822.383288	4047.984048	4267.163463
PMEPA1	534.8299338	553.3516907	559.4509521	846.3622005	865.5624959	789.8191775
TFAP2C	548.0628394	606.7941076	617.4585393	362.8777934	375.1105139	392.9642213
KLF11	209.521005	207.0893651	213.9835439	95.21574755	93.27614382	111.8586274
APOBEC3B	7.719194921	7.793685785	18.04680491	67.70897604	68.20191161	136.1757203
BTG2	390.3707146	369.6433829	358.3579831	206.3007864	218.6473049	185.7825898
TRIM55	178.6442253	257.1916309	207.5382564	429.5288167	408.2085004	676.0151827
SNX33	1503.037525	1480.800299	1371.557173	873.868972	900.666421	785.9284426
SLC17A9	451.0215318	483.2085187	471.7950426	795.5804684	774.2922906	696.4415408
ELL	575.6313927	525.5170986	516.9120548	352.2982659	363.0748824	324.8763612
EIF1B	645.104147	666.9168265	685.7785864	424.239053	424.256009	445.489142
TMBIM6	12823.78825	12892.98306	12716.55217	10694.84436	10496.0736	10210.26097
TEDC1	69.47275429	56.78256786	58.0075872	144.9395268	157.4661783	214.9631013
ALYREF	656.1315683	646.8759202	681.911414	1116.140152	1137.367173	1440.544584
ANKRD33B	177.5414832	151.420181	181.7571066	88.86803105	73.21675805	63.22444155
PPP1R3C	2003.682453	1825.949241	1758.274421	1134.125349	1244.684887	1040.771576
PBX1	383.7542618	409.7251956	373.8266731	715.1760594	647.9181603	916.2680606
HECA	773.0222343	767.121358	756.6767486	483.484407	425.2589783	509.6862673
ALDH1L2	3742.706795	3586.208845	3475.299002	2457.62424	2451.256941	2206.046668
JPT2	854.625152	912.9746205	951.3244301	1403.9033	1416.192635	1913.26887
CENPH	18.74661624	24.49444104	43.82795477	100.5055113	183.5433798	278.1875428
FUBP1	850.2141835	892.9337142	861.0904055	1333.020466	1379.082772	1737.213117
ADAMTS1	12846.94583	13766.98925	13076.19921	7288.236499	7034.826589	4858.555162
NCAPH2	434.4803999	368.5299993	462.7716401	769.1316497	741.1943041	1087.460395
GPSM2	63.95904363	75.71009048	56.71852971	163.9826763	173.5136869	355.0295564
AGPAT5	197.3908416	185.9350752	202.3820265	340.6607857	434.2857019	612.7907412
ANP32E	502.850412	541.1044702	540.1150897	932.0563733	917.7168989	1408.446021
NHSL2	133.4317979	116.9052868	104.413657	246.5029909	266.7898307	269.4333894
BHLHE40	975.9267865	959.7367352	991.2852124	634.7716503	613.8172045	462.0247652
C4orf46	100.349534	135.8328094	123.7495194	289.8790537	266.7898307	424.0901002
SYNE1	2063.230528	2171.098183	2009.640632	1319.26708	1358.020416	1007.70033
HMGB2	462.0489532	488.7754371	489.8418475	1072.764089	1112.292941	1919.104972
DAGLB	668.2617318	744.8536843	737.3408862	424.239053	492.4579206	464.9428163
HUNK	14.33564771	17.81413894	10.31245995	55.01354303	68.20191161	109.9132599
ADAM19	1754.462731	1733.538395	1691.243431	2820.502033	2547.541993	2818.837409
FUT8	706.8577064	696.9781859	708.9816213	986.0119635	1076.186046	1147.766785
CDCA4	226.062137	212.6562836	180.4680491	387.2107067	443.3124255	545.6755648
KIF18A	133.4317979	148.0800299	134.0619793	284.5892899	301.8937558	495.0960115
MYO19	356.1857085	383.0039872	418.9436853	575.5262963	590.7489109	673.0971316
EIF4EBP1	2944.321491	2753.397849	2679.950529	2003.76251	1835.433798	2150.603696
THBS1	145268.632	146777.371	144581.9775	107674.1991	109599.469	95411.5184
TTC17	1096.125679	1125.630904	1024.800707	759.6100749	737.182427	748.9664614
HYOU1	1555.969148	1557.623773	1527.53313	2272.482508	2236.621513	2473.53469
KIAA1109	1900.024693	2046.39921	1778.899341	1321.382985	1343.978846	1281.024454
BNIP3L	3319.253816	3534.993195	3298.698125	2299.98928	2493.381651	2260.516956
SELENOW	1520.6814	1349.421024	1503.041037	2225.932587	2245.648237	1849.071744
TIMELESS	205.1100365	241.6042593	181.7571066	493.0059818	483.431197	809.2728518
OLFML2B	101.4522761	118.0186705	128.9057493	303.6324394	362.0719131	565.1292391
GLIPR2	526.0079968	571.1658297	605.8570219	961.6790503	970.8742712	1047.580362
POLE	370.5213562	390.7976729	354.4908107	696.1329099	686.0309933	1032.017423
BRCA1	92.63033906	90.18407837	70.89816213	241.2132271	305.905633	526.2218904
ERCC6	1067.454383	1175.73317	1170.464204	626.3080283	649.9240989	466.8881837
HMGB3	209.521005	230.4704225	203.6710839	516.2809423	513.5202757	851.0982516
GPT2	841.3922464	816.1102401	843.0436006	603.0330678	477.4133813	471.7516023
FAT1	14287.12706	14370.4432	13777.44649	10445.16751	10650.53087	9010.941946
TMEM63A	732.2207754	743.7403006	688.3567014	507.8173203	457.3539955	495.0960115
TCEA1	3431.733514	3442.58235	3238.112423	2442.812901	2325.88578	2601.928941
SP100	1391.66057	1357.21471	1447.611565	991.3017273	968.8683326	947.3939395
PLSCR4	356.1857085	357.3961624	329.9987183	192.5474006	191.5671341	191.6186921
MEF2D	2375.306552	2233.447669	2253.272498	1721.289125	1597.730076	1374.402091
NUSAP1	4.410968526	5.566918418	2.578114987	46.54992103	50.14846442	120.6127808
DST	13264.8851	13410.70647	12288.58508	9014.815388	9445.964758	8542.108395
CALCOCO2	1542.736242	1513.088426	1451.478737	1015.634641	1101.260279	1011.591065
KMT2A	1580.229475	1427.357882	1379.291518	1026.214168	1006.981166	1006.727646
HTRA3	28.67129542	26.72120841	14.17963243	100.5055113	102.3028674	175.0830689
PEG10	352.8774821	359.6229298	344.1783507	567.0626743	582.7251566	857.9070376
NATD1	345.1582872	307.2938967	323.5534308	187.2576369	196.5819805	156.6020783
CLIP1	2766.780008	2946.013227	2690.262989	1756.201566	1860.50803	1815.027814
