Gene	CTRL_1	CTRL_2	CTRL_3	Eto_1	Eto_2	Eto_3
HMGB2	1229.155643	1481.035357	1518.10461	462.0489532	488.7754371	489.8418475
FABP5	178.376215	225.1250381	263.180926	55.13710658	73.48332312	77.3434496
S100A10	2209.199675	2759.937169	2862.894951	1704.839335	1731.311628	1711.868351
DIAPH3	590.4867808	729.0219319	694.3269145	162.1030933	232.6971899	232.0303488
SKIL	746.3096813	724.2320374	730.701514	1068.557126	1048.80743	992.5742699
ORC1	95.33901148	122.6212973	98.42538696	2.205484263	5.566918418	9.023402453
ITPRIP	1203.526876	1142.86881	1045.234816	1710.353046	1653.37477	1616.478097
TARS	3743.850214	3366.337804	3441.67902	4447.359017	4564.873103	4421.467202
RAD54L	109.6911207	76.63831084	117.6825279	3.308226395	2.226767367	7.73434496
LATS2	1650.492564	1507.858766	1460.333187	2098.518276	2045.285827	2232.647578
HEG1	3897.622814	3293.531408	3218.082217	4763.846009	4825.404885	4594.200906
EIF3D	3422.978057	3467.883565	3436.329814	4189.317358	4186.32265	4132.718324
MMP1	5302.079219	3837.663415	3934.875796	6762.014751	6887.391467	6351.18627
YARS	3765.378378	3229.346823	3142.123494	4395.530137	4541.492045	4471.740444
C21orf58	144.5462432	178.1840727	139.0793511	43.00694313	48.98888208	33.51549483
ATF3	113.7917234	80.47022638	64.19046975	206.2127786	203.7492141	220.4288314
MALAT1	3277.406664	2443.804137	2628.599736	5511.505174	8100.979682	6327.983235
DYNC1H1	14638.12629	12708.54789	11913.75119	18336.39616	18064.65027	17621.41593
MMP3	3755.126872	5061.002452	5432.653424	1182.139565	1166.8261	1167.886089
MYO19	585.3610275	620.7703178	646.1840622	356.1857085	383.0039872	418.9436853
NORAD	6466.65037	5719.133946	5722.580379	8424.949886	8636.517234	7985.711171
CHEK1	345.4757728	467.4936961	374.4444069	132.3290558	148.0800299	162.4212442
PSMC3IP	96.36416214	143.6968328	148.7079216	30.87677969	28.94797577	34.80455232
PCLAF	154.7977498	229.9149325	197.9206151	19.84935837	23.38105736	21.91397739
SDF2L1	539.2292477	706.9884175	780.9840487	313.1787654	262.7585493	359.6470406
ACTG1	124289.2662	145604.1688	140913.0589	97398.59603	98685.87618	101249.0208
TOB1	698.1276002	708.9043753	711.4443731	1052.015994	1156.805647	1059.60526
FAM198B	237.8349534	214.5872703	195.7809328	444.405079	485.435286	465.3497551
LIG1	433.6387296	510.602746	530.6412166	258.0416588	204.8625978	229.4522338
AL109918.1	205.0301322	229.9149325	246.0634674	117.9934081	103.5446826	103.1245995
MAST4	205.0301322	172.4361994	167.9650625	344.0555451	306.180513	326.1315458
SGO2	308.570349	400.4351741	377.6539304	81.60291774	61.2361026	41.24983979
TM9SF2	2576.203611	2697.668542	2621.110848	3404.16496	3313.429842	3377.330633
BSDC1	1420.858816	1329.674693	1274.180825	1918.771309	1838.196462	1972.257965
IDH2	780.1396531	906.2480257	867.6411828	517.1860597	448.6936245	513.0448823
PPFIBP1	2715.624101	2398.779129	2303.368023	3598.247575	3641.878029	3348.971368
CENPH	146.5965445	204.0495026	201.1301386	18.74661624	24.49444104	43.82795477
SGO1	64.58449165	56.52075424	68.4698344	3.308226395	3.340151051	6.445287467
KCNMA1	1388.053995	1484.867272	1584.434762	1040.988572	1051.034197	1082.808294
CRIM1	16240.43677	16199.42295	16347.17296	19102.80195	19087.84987	19025.19954
LRRC59	4397.896336	5145.304594	4909.501095	3430.630771	3504.931836	3412.135185
NUDT1	335.2242662	457.9139073	420.4475769	176.4387411	174.8012383	198.514854
MEF2D	1686.372838	1526.060365	1471.031599	2375.306552	2233.447669	2253.272498
PRNP	6901.314251	5953.838773	5668.018479	9759.267865	9365.783546	9112.34742
CALCOCO1	1955.987461	1568.211436	1584.434762	2792.143077	2707.749118	2804.989105
LAMB1	6763.944062	6453.903751	6282.107307	7720.297664	8066.464788	7819.422754
DCLRE1B	241.935556	277.8138768	237.5047381	112.4796974	101.3179152	73.47627712
FGD4	64.58449165	39.2771343	53.49205813	159.8976091	124.6989726	126.3276343
RFC5	219.3822415	262.4862146	246.0634674	105.8632446	109.111601	90.23402453
H1F0	2607.983282	2497.450954	2472.402927	3540.904985	3499.364917	3508.814497
ALYREF	966.7170734	1256.868298	1407.91097	656.1315683	646.8759202	681.911414
MTHFD2	2518.795174	1932.243412	1963.158533	3142.815075	3265.554344	3064.089662
TERF2IP	1255.80956	1164.902325	1173.615755	1670.654329	1680.095979	1659.016994
FAS	1159.445398	1084.432098	1111.564968	1628.750128	1651.148003	1548.158049
SARS	5031.439445	4366.46776	4570.361447	6296.657572	6283.93751	6436.264064
NOMO1	2396.802246	2183.23388	2241.317236	3113.041038	3442.58235	3327.05739
ABL2	2026.722857	1891.05032	1784.495059	2518.663029	2564.122623	2508.505882
TM9SF3	4446.078417	4384.669359	4235.501163	5333.963691	5301.933101	5158.808088
TAGLN	14906.71576	14380.22105	14404.34141	18703.60929	19149.08597	20557.8889
TIMELESS	530.0028918	641.8458533	573.4348631	205.1100365	241.6042593	181.7571066
FUS	4025.766646	4634.701848	4967.272518	2658.711279	2691.048363	2681.239586
BRCA1	325.9979102	404.2670897	313.4634606	92.63033906	90.18407837	70.89816213
FKBP5	134.2947366	176.2681149	181.8729976	61.75355937	51.21564944	74.76533461
MCM4	1782.737	2227.300909	2114.006137	820.4401459	759.3276722	800.5047034
STARD4	324.9727596	484.7373161	447.193606	218.3429421	239.377492	223.0069463
NBR1	3021.118998	2769.516958	2624.320372	4011.775875	4181.869116	3938.070642
DEPDC1B	64.58449165	82.38618415	84.51745184	2.205484263	2.226767367	0
ITGA1	910.3337871	859.3070603	834.4761068	1174.42037	1269.257399	1214.292159
AC112777.1	90.21325818	120.7053396	112.3333221	34.18500608	16.70075525	18.04680491
TGOLN2	6329.280182	5791.940342	5546.056587	7501.954721	7637.812069	7531.962933
SHMT1	174.2756124	228.9569536	238.5745793	80.50017561	66.80302101	59.29664469
RPA3	184.527119	259.612278	287.7872727	111.3769553	100.2045315	92.81213952
DIO2	351.6266768	482.8213583	447.193606	186.3634202	223.7901204	202.3820265
NR4A2	73.8108476	52.6888387	51.3523758	144.4592192	149.1934136	140.5072668
SLFN5	3377.871428	2614.324378	2720.606076	4511.31806	4576.00694	4314.47543
ARPC5	6896.188497	7219.328881	7390.462751	6034.204944	5941.015336	6016.031321
PLXNB2	12221.84618	10785.88427	10851.39891	17798.258	16377.87399	17046.49629
C4orf46	280.8912811	333.3766521	327.3713957	100.349534	135.8328094	123.7495194
ZGRF1	98.41446347	106.3356563	119.8222102	19.84935837	30.06135946	23.20303488
EIF1	7625.070617	8095.879561	8087.999189	9857.411915	9595.140585	9765.899569
SPATA18	530.0028918	384.1495331	415.0983711	990.2624342	965.3036537	966.79312
MALL	660.1970258	801.8283271	818.4284894	322.0007024	325.1080356	380.2719605
H2AFV	1653.568016	1939.907243	2018.790274	1015.625503	1015.405919	1026.089765
DSN1	304.4697463	355.4101665	354.1174248	125.712603	148.0800299	114.7261169
CLIC3	257.3128159	399.4771952	342.349172	162.1030933	164.7807852	170.1555891
WDR63	21.52816388	10.53776774	18.18729976	51.82888019	76.82347417	83.78873707
HIST2H2BE	155.8229005	123.5792762	124.1015749	298.8431177	391.9110566	363.5142131
TAGLN2	8521.052295	9991.719776	9648.897445	7214.139025	6968.668476	7373.408862
TPP1	1521.323581	1424.514603	1345.860183	2035.661975	2072.007035	2067.648219
MGAT5	1586.933223	1424.514603	1361.9078	2033.456491	2119.882534	1995.461
AEN	876.5038152	957.0209066	926.4824468	1376.22218	1194.660692	1318.705816
PRPS1	1891.40297	2526.190321	2355.79024	1339.83169	1424.017731	1416.674185
TANC2	1551.05295	1457.085885	1267.761778	1898.921951	1872.711356	1887.18017
PSAT1	5749.044908	4077.158137	4383.139243	8058.839498	8197.844062	7715.009098
HIST1H2BC	30.75451983	26.82340879	36.37459953	95.93856545	87.957311	95.39025451
VCPIP1	821.1456795	684.9549031	695.3967557	1058.632446	1085.549091	988.7070974
RFWD3	731.957572	729.9799107	807.7300777	387.0624882	403.0448935	376.404788
RNF26	1060.005784	1168.73424	1129.752268	727.8098069	757.1009048	763.122036
COL5A1	19954.55762	23482.93642	21777.68671	15833.17153	15286.75798	16193.14023
NUSAP1	41.00602644	79.51224749	70.60951673	4.410968526	5.566918418	2.578114987
SEL1L	2529.046681	2340.342417	2304.437864	3235.445414	3062.918514	2917.137107
PRIM1	45.10662909	48.85692316	68.4698344	5.513710658	10.02045315	1.289057493
MCUB	249.1116106	261.5282357	307.0444137	116.890666	148.0800299	137.9291518
TEDC2	120.967778	113.0415085	121.9618925	31.97952182	32.28812682	37.38266731
CHD2	1166.621452	988.6342098	984.2538696	1424.742834	1553.170239	1465.65837
SKP2	582.2855755	708.9043753	647.2539034	372.7268405	388.5709056	337.7330633
POLE	704.2785042	876.5506802	737.120561	370.5213562	390.7976729	354.4908107
NOTCH2	6056.590106	5236.312588	5075.326475	7778.742996	7707.955241	7182.628353
TMEM119	1366.525831	1258.784256	1300.926854	974.8240444	939.6958289	883.0043829
GNS	3392.223538	3155.582449	2982.717161	4258.790112	4413.452922	4193.304026
HIST1H1C	196.8289269	198.3016293	210.758709	373.8295826	418.632265	413.7874554
MBTPS1	3076.477134	2938.121242	2826.520352	3818.796002	3712.021201	3827.211698
GGH	878.5541166	1168.73424	1130.822109	505.0558963	541.1044702	581.3649295
MMP14	17726.90523	16938.98265	16851.06815	22953.57747	21781.125	22737.68512
ARL6IP1	1737.630371	2150.662598	1987.76488	857.9333784	945.2627474	792.7703584
DONSON	235.7846521	283.5617501	262.1110848	105.8632446	122.4722052	145.6634967
DNM1	844.7241448	958.9368644	909.3649882	538.1381602	464.2809961	504.0214799
HIVEP1	299.343993	244.2846158	240.7142616	420.1447521	423.0857998	424.0999153
C18orf54	197.8540776	230.8729114	244.9936262	97.04130758	94.6376131	77.3434496
KNSTRN	345.4757728	417.6787941	392.6317067	170.9250304	191.5019936	162.4212442
PHLDA1	3818.686213	2887.348361	2959.180656	4660.188248	4859.919779	4647.052263
SLC20A1	3940.679141	3574.219222	3496.240919	5375.867892	5602.546696	5600.954808
RHOA	14257.79539	15834.433	15726.66509	12156.62926	12285.07556	12452.29539
NFE2L1	6723.963186	5608.966374	5678.716891	8444.799244	8686.619499	8345.358212
CBX3	2076.955239	2411.232855	2362.209287	1551.558179	1487.480601	1407.650783
USP1	656.0964231	723.2740585	756.3777019	336.3363501	377.4370687	384.139133
PAPPA	803.7181183	469.4096539	553.1078811	1396.071539	1312.679363	1298.080896
SRSF1	892.9062258	1004.919851	988.5332342	575.6313927	620.1547118	562.0290671
OSTM1	958.5158681	929.2395189	932.9014938	1304.543942	1357.21471	1281.323148
TGIF1	642.7694645	528.8043448	544.5491518	857.9333784	838.3779137	795.3484734
NPC1	1217.878985	1123.709233	1040.955451	1549.352695	1583.231598	1482.416117
CENPX	548.4556037	729.9799107	690.0475499	372.7268405	330.674954	369.9595006
KIAA0355	901.1074311	822.9038626	767.0761136	1188.756018	1223.608668	1236.206136
TUFT1	152.7474485	116.873424	133.7301453	251.425206	251.6247125	242.3428087
CD109	3528.568576	3394.119191	3034.069537	4343.701256	4263.146124	4078.577909
POLE2	56.38328636	90.05001524	99.49522812	12.13016345	14.47398789	10.31245995
P3H2	166.0744071	175.310136	159.4063332	265.7608537	269.4388514	297.772281
FBLN5	4216.444669	3767.730957	3781.88851	5160.833176	5070.349295	5114.980133
NARS	4148.784726	3633.613913	3544.383772	5031.812347	5138.2657	4969.316637
ZBTB38	3181.042501	2569.299371	2599.714025	4047.063623	4235.311532	3849.125675
SUV39H1	151.7222978	208.839397	171.174586	54.03436445	64.57625365	50.27324224
PHLDB3	99.43961413	116.873424	105.9142751	179.7469675	212.6562836	233.3194063
SNRPA	821.1456795	987.6762309	993.88244	569.0149399	596.7736544	618.7475968
TMBIM6	10930.15635	10820.37151	10227.68151	12823.78825	12892.98306	12716.55217
FGF2	6037.112243	5507.420613	5510.751828	7853.729461	7969.600407	8081.101426
FGF7	2592.606022	2028.999279	2001.672815	3533.18579	3651.898482	3525.572244
NEMP1	401.8590592	488.5692316	441.8444001	204.0072944	233.8105736	201.092969
NR1D2	1252.734108	1168.73424	1156.498297	1659.626908	1754.692685	1726.047984
LAMP1	7836.251654	7393.681038	7238.545306	10022.82323	9813.363787	9844.532076
ARHGAP22	1934.459298	1661.135387	1803.7522	2837.355505	2733.356943	2718.622253
PLP2	1828.868779	2430.392432	2298.018817	1246.098609	1162.372566	1268.432573
CFLAR	1588.983525	1380.447574	1384.374464	1944.134378	1976.256038	1999.328172
AARS2	416.2111684	362.1160187	400.1205948	602.0972039	566.7122949	580.075872
ZDHHC5	2468.562792	2365.249868	2280.901359	2882.567932	3052.89806	2941.6292
MOXD1	4177.488944	3328.018648	3321.85681	5695.66311	5897.593372	5849.742905
SERPINH1	13472.52999	15951.30642	14866.5128	10701.00965	10416.81774	10611.52129
HIST1H2BK	360.8530327	371.6958076	373.3745657	629.6657572	712.5655575	772.1454385
ARHGAP5	929.8116496	787.4586439	815.2189659	1218.530055	1292.638457	1102.144157
HIST1H2BD	93.28871016	67.05852198	66.33015208	146.6647035	178.1413894	202.3820265
UBC	13666.28346	13051.50434	13356.96691	16941.42737	16911.18477	17038.76195
CIP2A	305.494897	397.5612375	360.5364718	86.01388627	94.6376131	69.60910464
MACF1	7004.854467	5990.241971	5920.500994	8503.244577	8354.831162	7939.305101
SKA2	705.3036548	822.9038626	791.6824603	423.4529785	419.7456487	436.9904902
MCC	240.9104054	215.5452492	207.5491855	363.9049034	433.1062529	333.8658908
EIF4G3	2281.985372	2105.63759	2139.682325	2754.649845	2851.375614	2848.81706
IARS	5415.870943	4496.752888	4465.517013	6232.698528	6660.261195	6220.991463
LRPAP1	2242.004496	2166.948239	2235.96803	2957.554397	2993.888725	3002.214902
NT5DC2	3385.047483	3692.050625	3950.923413	2589.238525	2437.196883	2768.895496
KIF18A	310.6206503	354.4521876	326.3015546	133.4317979	148.0800299	134.0619793
SUMO3	2897.075768	2958.238798	3121.796512	2259.518628	2396.001687	2473.70133
SEC61A1	11490.91376	11496.7046	11232.26237	13966.2291	14024.18088	14098.4218
RAPGEF2	844.7241448	736.6857629	697.536438	1085.098258	1048.80743	987.4180399
TRAK1	1928.308394	1775.134875	1756.679189	2395.15591	2335.878968	2357.686155
RMI1	262.4385692	272.0660035	246.0634674	124.6098609	129.1525073	99.25742699
CD151	10736.40287	10281.98738	10108.92915	14864.96393	14359.30937	14773.88793
FAM180A	1390.104296	1239.624678	1212.130037	1940.826152	1873.824739	1991.593827
CNST	1348.073119	1209.927332	1219.618925	1578.02399	1689.003048	1709.290236
TUBB6	10966.03662	13248.84799	13569.86531	8966.396272	9287.846688	9368.869861
E2F8	39.98087578	63.22660644	75.95872254	0	0	0
GANAB	8402.134818	8390.937058	8044.135701	10072.44663	10306.59276	10135.85907
RPL39L	136.3450379	188.7218404	165.8253802	58.44533298	53.44241681	60.58570219
ASB1	1494.669664	1412.060877	1395.072876	1805.188869	1815.928788	1830.461641
SMS	2376.299232	2929.499432	3001.974302	1606.695286	1768.05329	1662.884166
MT-RNR1	6765.994363	6115.737205	6015.716857	10163.97423	13959.60462	11674.99372
CSPG4	3491.663152	4026.385256	3749.793275	2874.848737	2662.100387	2753.426806
ADGRG6	140.4456406	139.8649173	160.4761744	55.13710658	57.89595155	58.0075872
NCAPD2	1502.870869	1712.866247	1710.676019	736.6317439	699.2049533	719.2940813
TIPARP	1187.124466	1001.087935	1044.164975	1498.626557	1475.233381	1417.963243
RND3	11757.45293	9753.183033	9771.929179	15695.32876	16441.33686	15738.10294
PSAP	11649.81211	9821.199534	10133.53549	15615.93133	14824.70375	14960.80127
ATAD5	53.30783438	63.22660644	74.88888138	9.924679185	11.13383684	15.46868992
SLC7A11	2448.059779	1473.371526	1521.314133	3624.713387	3835.60679	3556.509624
TUBB	21875.68996	25252.32342	24194.45789	17043.98239	17702.80057	17176.6911
POLA1	233.7343507	255.7803624	261.0412437	82.70565987	131.3792747	101.835542
HAS1	32.80482116	45.02500762	37.44444069	89.32211266	99.09114784	106.9917719
DUT	832.4223368	1025.995386	1105.145921	585.5560719	554.4650744	595.5445619
C9orf40	273.7152265	312.3011167	280.2983846	135.6372822	158.1004831	155.9759567
CDA	142.4959419	224.1670592	250.342832	63.95904363	57.89595155	81.21062208
JPT1	1770.435192	2364.291889	2341.882305	1160.084722	1037.673593	1120.190962
PLXNA2	1031.301565	1007.793788	973.5554579	1409.304444	1398.409907	1415.385128
CDC25A	126.0935313	174.3521572	124.1015749	24.2603269	24.49444104	24.49209237
MZT1	596.6376848	644.7197899	682.5586617	366.1103877	358.5095461	348.0455232
HASPIN	61.50903967	64.18458533	63.12062859	6.61645279	14.47398789	16.75774741
SCUBE3	3570.599753	3244.674485	3185.986982	5415.566608	5609.226998	5609.978211
SLC25A5	2278.90992	2652.643534	2715.256871	1797.469675	1949.53483	1862.688078
MTFR2	53.30783438	60.35266979	46.00316999	9.924679185	11.13383684	2.578114987
CCDC34	162.9989551	250.990468	194.7110916	70.57549642	102.4312989	101.835542
NEK9	2246.105098	1912.125855	1951.390281	2831.841794	2839.128393	2668.349011
ERBIN	3233.325185	3000.389869	2918.526692	4013.981359	4068.30398	3832.367928
RUVBL2	2262.507509	2630.61002	2649.99656	1676.16804	1609.952806	1742.805731
UGCG	1583.857771	1327.758735	1340.510977	2179.018452	2250.148425	2129.522979
XBP1	2021.597104	2101.805675	1996.323609	2561.669972	2442.763802	2592.294619
HAUS8	115.8420247	135.0750229	135.8698276	19.84935837	30.06135946	38.6717248
BCL7A	426.462675	387.9814486	366.9555188	567.9121978	606.7941076	549.1384922
DUSP4	219.3822415	216.5032281	244.9936262	395.8844253	387.4575219	372.5376156
ARSB	1030.276414	958.9368644	912.5745117	1357.475564	1336.06042	1353.510368
EZR	4561.920442	5625.252016	5703.323238	3909.220857	3985.913587	4172.679106
SLC9A1	1428.034871	1279.859791	1260.27289	2004.785195	1774.733592	2053.468587
MND1	29.72936917	69.93245864	69.53967557	5.513710658	4.453534734	10.31245995
ADAM9	7270.368489	6671.364958	6688.646948	8233.072755	8835.812913	8448.482811
TRIM35	559.732261	531.6782814	511.3840757	777.4332028	682.504198	761.8329786
GREM2	1659.71892	1388.111405	1381.164941	2130.497798	1964.008818	1919.406608
FAM111B	112.7665727	128.3691707	164.755539	0	1.113383684	0
WDHD1	264.4888706	342.956441	283.5079081	127.9180873	132.4926583	127.6166918
RAB3GAP1	2168.193648	1837.403502	1890.409334	2649.889342	2794.593046	2700.575449
EBP	342.4003208	392.771343	427.936465	239.2950426	211.5428999	216.5616589
ODF2	790.3911597	824.8198204	846.2443596	528.213481	555.5784581	558.1618946
POLD2	2447.034628	2735.029718	2761.260041	1858.120492	1828.176008	1860.109963
CHAF1A	519.7513852	590.1149935	574.5047043	210.6237471	224.9035041	226.8741188
PCDHGA4	165.0492564	143.6968328	138.00951	335.233608	313.9741988	261.6786711
SUPT6H	3442.45592	3158.456385	3071.513978	3965.460705	4256.465822	4260.335015
RAD51D	242.9607067	253.8644047	216.1079148	140.0482507	106.8848336	135.3510368
ASPH	12709.8179	12489.17073	12296.75432	14020.26346	14378.23689	14300.80383
DPYSL3	1320.394052	1477.203441	1398.282399	835.8785358	820.5637748	750.2314611
MAN2B2	1745.831576	1387.153426	1472.10144	2396.258652	2315.838062	2379.600133
TMEM14A	386.4817992	435.8803929	422.5872592	239.2950426	268.3254677	270.7020736
CES2	884.7050205	755.8453406	755.3078608	1297.927489	1201.340995	1238.784251
ECT2	925.711047	1012.583682	931.8316526	419.04201	494.3423555	384.139133
PLOD1	7602.517303	7363.983693	7225.707212	9490.198785	9113.04545	9407.541586
